Date,Slope,R-Value,Wind Speed,Relative Humidity
2010-01-01,nan,nan,4.666666666666667,78.055555555555557
2010-01-04,nan,nan,9.9000000000000004,54.799999999999997
2010-01-05,nan,nan,10.166666666666666,54.666666666666664
2010-01-09,nan,nan,7.833333333333333,36.0
2010-01-10,nan,nan,6.75,44.0
2010-01-11,nan,nan,7.1363636363636367,49.31818181818182
2010-01-15,nan,nan,8.4000000000000004,57.0
2010-01-16,nan,nan,6.5652173913043477,55.0
2010-01-17,nan,nan,nan,85.049999999999997
2010-01-18,nan,nan,nan,71.5
2010-01-20,nan,nan,2.6000000000000001,62.600000000000001
2010-01-21,nan,nan,2.0,48.07692307692308
2010-01-24,nan,nan,2.4782608695652173,83.347826086956516
2010-01-25,nan,nan,nan,86.409090909090907
2010-01-28,nan,nan,13.9,45.299999999999997
2010-01-29,nan,nan,10.266666666666667,39.133333333333333
2010-01-30,nan,nan,9.0,47.799999999999997
2010-02-01,nan,nan,8.0416666666666661,42.25
2010-02-02,nan,nan,4.5,54.0
2010-02-03,nan,nan,5.541666666666667,76.0
2010-02-04,1.3626258621803642,0.47830217848992523,8.8333333333333339,39.916666666666664
2010-02-05,0.088783844847809892,0.093196902944228263,4.708333333333333,48.125
2010-02-06,-0.26361090356647704,-0.27353693538771789,13.916666666666666,49.916666666666664
2010-02-07,0.22285411938342137,0.15042952208703497,10.041666666666666,49.083333333333336
2010-02-08,-0.032050629979545782,-0.029603019459323331,9.6666666666666661,50.625
2010-02-09,0.032384984158562682,0.014132969970957296,5.083333333333333,56.333333333333336
2010-02-10,0.3391232328972848,0.27468907995474195,11.708333333333334,91.958333333333329
2010-02-11,0.46263305730203302,0.29093968602509795,11.708333333333334,57.75
2010-02-12,0.5492410265270844,0.46325815166836193,8.3333333333333339,51.666666666666664
2010-02-13,0.51711120454593207,0.37742260730412563,8.7083333333333339,53.958333333333336
2010-02-14,-0.32462930971742876,-0.2083985499004895,9.0416666666666661,55.958333333333336
2010-02-15,1.4240707708043736,0.40967527433741885,7.166666666666667,58.333333333333336
2010-02-16,0.33915956427665817,0.23357684338926565,5.708333333333333,89.875
2010-02-17,-0.19615529539934304,-0.18222812071636857,8.125,67.125
2010-02-18,nan,nan,9.7916666666666661,60.458333333333336
2010-02-19,-0.37778199061061629,-0.38877389979773724,11.416666666666666,54.666666666666664
2010-02-20,0.34497109148411376,0.39123812791959434,8.1666666666666661,59.625
2010-02-21,0.13677184048446481,0.091240895435740599,9.4583333333333339,45.041666666666664
2010-02-22,-0.062587680763113177,-0.09512954452053167,6.25,57.583333333333336
2010-02-23,0.3207314234986518,0.36331195803507355,14.291666666666666,93.25
2010-02-24,0.21614985593974634,0.42341552666965304,7.625,90.5
2010-02-25,0.24044356060316213,0.14602319442818987,nan,93.708333333333329
2010-02-26,0.26180729606734265,0.10014471099253067,nan,90.75
2010-02-27,-1.2277444906745067,-0.46829897798192788,nan,79.0
2010-02-28,-0.28690364972450338,-0.10146406524796409,3.8333333333333335,73.166666666666671
2010-03-01,nan,nan,9.75,58.541666666666664
2010-03-02,nan,nan,5.375,66.333333333333329
2010-03-03,-0.22189243716901064,-0.29229179667226235,10.458333333333334,78.416666666666671
2010-03-04,nan,nan,7.875,53.375
2010-03-05,nan,nan,7.541666666666667,43.708333333333336
2010-03-06,nan,nan,7.083333333333333,26.5
2010-03-07,nan,nan,7.125,35.5
2010-03-08,nan,nan,7.208333333333333,35.375
2010-03-09,nan,nan,4.458333333333333,35.375
2010-03-10,nan,nan,4.958333333333333,43.666666666666664
2010-03-11,nan,nan,8.9166666666666661,69.958333333333329
2010-03-12,0.02592491972458701,0.047396238124689537,nan,83.375
2010-03-13,0.84321297662431483,0.6679622911070574,23.166666666666668,94.125
2010-03-14,-0.14010740664080173,-0.059916289715045749,14.625,89.416666666666671
2010-03-15,-0.19024171935684772,-0.18459990916128002,11.5,82.666666666666671
2010-03-16,0.43644096425001039,0.1170591128074281,7.583333333333333,31.666666666666668
2010-03-17,0.8905025998090631,0.32463799531910897,2.4583333333333335,31.083333333333332
2010-03-18,0.35939242025955587,0.10105879606218791,3.2916666666666665,29.166666666666668
2010-03-19,1.1341215911747526,0.25315291842274501,3.375,30.541666666666668
2010-03-20,-0.70493571066171568,-0.23835686100385706,5.0,34.458333333333336
2010-03-21,0.26129477553111674,0.038117165750752142,6.5,55.333333333333336
2010-03-22,nan,nan,5.625,91.416666666666671
2010-03-23,nan,nan,6.166666666666667,90.416666666666671
2010-03-24,0.059739107304900715,0.027476316946222799,11.625,40.833333333333336
2010-03-25,0.78636389036798537,0.23344023176466563,4.25,43.625
2010-03-26,nan,nan,10.25,55.375
2010-03-27,0.0079854767271522239,0.0091635794208504186,7.75,40.125
2010-03-28,0.11528366130241144,0.14323269861221352,8.125,76.166666666666671
2010-03-29,-0.33866447012383999,-0.08850384261153782,6.166666666666667,95.916666666666671
2010-03-30,nan,nan,10.5,92.041666666666671
2010-03-31,nan,nan,nan,77.80952380952381
2010-04-03,nan,nan,7.1818181818181817,83.545454545454547
2010-04-04,nan,nan,3.0,25.0
2010-04-06,nan,nan,5.1538461538461542,59.92307692307692
2010-04-09,nan,nan,nan,62.68181818181818
2010-04-10,nan,nan,7.375,29.0
2010-04-11,nan,nan,6.833333333333333,31.958333333333332
2010-04-14,nan,nan,5.1428571428571432,26.0
2010-04-15,nan,nan,8.1666666666666661,43.333333333333336
2010-04-18,nan,nan,7.9230769230769234,46.769230769230766
2010-04-21,nan,nan,8.9090909090909083,73.63636363636364
2010-04-23,nan,nan,6.25,24.75
2010-04-27,nan,0.0,5.0,62.0
2010-05-02,nan,nan,5.4210526315789478,62.10526315789474
2010-05-03,nan,nan,3.6000000000000001,69.200000000000003
2010-05-05,nan,nan,6.75,50.125
2010-05-06,nan,nan,9.0,32.625
2010-05-07,nan,nan,4.666666666666667,56.555555555555557
2010-05-08,nan,nan,13.125,49.4375
2010-05-09,nan,0.0,5.0,49.0
2010-05-10,nan,nan,8.1304347826086953,36.434782608695649
2010-05-11,nan,nan,3.0,48.214285714285715
2010-05-12,nan,nan,5.333333333333333,93.0
2010-05-14,nan,nan,7.666666666666667,80.333333333333329
2010-05-15,nan,nan,5.4000000000000004,44.799999999999997
2010-05-16,nan,nan,4.2608695652173916,46.608695652173914
2010-05-18,nan,nan,14.0,93.857142857142861
2010-05-20,nan,nan,5.7999999999999998,47.5
2010-05-22,nan,nan,6.4444444444444446,65.555555555555557
2010-05-23,nan,nan,7.166666666666667,79.833333333333329
2010-05-28,nan,nan,2.9166666666666665,69.375
2010-06-05,nan,nan,7.5238095238095237,59.857142857142854
2010-06-06,nan,nan,10.538461538461538,55.692307692307693
2010-06-07,nan,nan,6.791666666666667,42.958333333333336
2010-06-09,nan,nan,6.5,98.5
2010-06-10,nan,nan,3.6666666666666665,75.5
2010-06-12,nan,nan,4.2000000000000002,68.799999999999997
2010-06-14,nan,nan,1.0,84.0
2010-06-15,nan,nan,3.0,45.0
2010-06-17,nan,nan,5.333333333333333,70.666666666666671
2010-06-19,nan,nan,4.8260869565217392,71.260869565217391
2010-06-20,nan,nan,3.6956521739130435,65.565217391304344
2010-06-21,nan,nan,2.625,45.875
2010-06-24,nan,nan,5.333333333333333,52.555555555555557
2010-06-26,nan,0.0,0.0,62.0
2010-06-28,nan,nan,6.5625,62.375
2010-07-02,nan,nan,5.0,40.649999999999999
2010-07-03,nan,nan,6.5,44.5
2010-07-04,nan,nan,6.0,41.5
2010-07-05,nan,nan,3.0,40.130434782608695
2010-07-08,nan,nan,4.0,83.5
2010-07-10,nan,nan,4.1428571428571432,74.714285714285708
2010-07-11,nan,nan,4.6842105263157894,60.157894736842103
2010-07-12,nan,nan,6.4615384615384617,51.692307692307693
2010-07-13,nan,nan,4.7000000000000002,87.099999999999994
2010-07-15,nan,nan,5.5238095238095237,73.142857142857139
2010-07-17,nan,nan,5.8499999999999996,50.899999999999999
2010-07-18,nan,nan,4.2857142857142856,44.285714285714285
2010-07-19,nan,nan,4.3529411764705879,66.705882352941174
2010-07-20,nan,nan,4.2000000000000002,51.600000000000001
2010-07-24,nan,nan,nan,58.521739130434781
2010-07-28,nan,nan,7.0,57.857142857142854
2010-07-30,nan,nan,4.9000000000000004,41.399999999999999
2010-08-01,nan,nan,nan,60.888888888888886
2010-08-02,nan,nan,nan,57.75
2010-08-03,-0.80992124235418261,-0.50928966051317481,7.083333333333333,65.25
2010-08-04,-1.1117216912515033,-0.42020264227475473,5.375,69.958333333333329
2010-08-05,nan,nan,6.666666666666667,63.708333333333336
2010-08-06,nan,nan,nan,49.38095238095238
2010-08-07,nan,nan,nan,50.409090909090907
2010-08-08,-0.88843164031030741,-0.25497963394980616,6.666666666666667,67.583333333333329
2010-08-09,-0.49384606496667005,-0.20557129516457512,5.875,61.708333333333336
2010-08-10,-0.70489447209432288,-0.18509962752667342,3.2916666666666665,56.125
2010-08-11,nan,nan,nan,64.368421052631575
2010-08-12,nan,nan,5.916666666666667,81.041666666666671
2010-08-13,nan,nan,7.333333333333333,62.375
2010-08-14,nan,nan,nan,55.869565217391305
2010-08-15,nan,nan,nan,77.61904761904762
2010-08-16,-0.44398309112284023,-0.10698623617980299,4.166666666666667,86.166666666666671
2010-08-17,nan,nan,nan,66.772727272727266
2010-08-18,-0.37057283874808472,-0.21861907308561437,4.291666666666667,57.0
2010-08-19,-0.27635701499125193,-0.24834821783086139,2.7916666666666665,56.208333333333336
2010-08-20,nan,nan,nan,51.695652173913047
